sequence,frame,detection_id,x_px,y_px,area_px,source
01,7,935,150.0,334.0,9,human_tracking_gold
01,7,944,166.0,292.0,9,human_tracking_gold
01,7,954,201.0,313.0,9,human_tracking_gold
01,7,960,211.0,378.0,9,human_tracking_gold
01,7,966,230.0,363.0,9,human_tracking_gold
01,7,976,152.0,413.0,9,human_tracking_gold
01,7,977,167.0,417.0,9,human_tracking_gold
01,7,981,48.0,437.0,9,human_tracking_gold
01,7,985,154.0,480.0,9,human_tracking_gold
01,7,987,148.0,499.0,9,human_tracking_gold
01,7,990,207.0,519.0,9,human_tracking_gold
01,7,991,296.0,324.0,9,human_tracking_gold
01,7,999,342.0,370.0,9,human_tracking_gold
01,7,1005,341.0,312.0,9,human_tracking_gold
01,7,1006,609.0,290.0,9,human_tracking_gold
01,7,1015,603.0,227.0,9,human_tracking_gold
01,7,1024,564.0,260.0,9,human_tracking_gold
01,7,1028,284.0,546.0,1,human_tracking_gold
01,7,1029,386.0,466.0,9,human_tracking_gold
01,7,1035,360.0,419.0,9,human_tracking_gold
01,7,1041,516.0,506.0,9,human_tracking_gold
01,7,1045,518.0,479.0,9,human_tracking_gold
01,7,1048,471.0,538.0,9,human_tracking_gold
01,7,1055,456.0,548.0,9,human_tracking_gold
01,7,1056,604.0,530.0,9,human_tracking_gold
01,7,1067,673.0,391.0,9,human_tracking_gold
01,7,1074,437.0,329.0,9,human_tracking_gold
01,7,1077,468.0,390.0,9,human_tracking_gold
01,7,1087,549.0,285.0,9,human_tracking_gold
01,7,1088,537.0,276.0,9,human_tracking_gold
01,7,1092,388.0,100.0,9,human_tracking_gold
01,7,1099,384.0,121.0,9,human_tracking_gold
01,7,1114,465.0,107.0,9,human_tracking_gold
01,7,1116,437.0,106.0,9,human_tracking_gold
01,7,1117,444.0,96.0,9,human_tracking_gold
01,7,1125,475.0,96.0,9,human_tracking_gold
01,7,1133,523.0,157.0,9,human_tracking_gold
01,7,1136,528.0,184.0,9,human_tracking_gold
01,7,1140,582.5,102.0,12,human_tracking_gold
01,7,1160,530.0,225.0,9,human_tracking_gold
01,7,1164,501.0,244.0,9,human_tracking_gold
01,7,1168,502.0,261.0,9,human_tracking_gold
01,7,1172,583.0,282.0,9,human_tracking_gold
01,7,1179,591.0,274.0,9,human_tracking_gold
01,7,1180,424.0,270.0,9,human_tracking_gold
01,7,1187,578.5,214.0,12,human_tracking_gold
01,7,1200,423.0,39.0,9,human_tracking_gold
01,7,1203,461.0,62.0,9,human_tracking_gold
01,7,1211,475.0,75.5,12,human_tracking_gold
01,7,1223,474.0,28.0,9,human_tracking_gold
01,7,1229,653.0,341.0,1,human_tracking_gold
01,7,1233,669.0,303.0,9,human_tracking_gold
01,7,1239,572.0,118.0,9,human_tracking_gold
01,7,1249,342.0,51.0,9,human_tracking_gold
01,7,1250,339.0,28.0,9,human_tracking_gold
01,7,1268,116.0,34.0,1,human_tracking_gold
01,7,1292,23.0,274.0,1,human_tracking_gold
01,8,845,84.0,109.0,9,human_tracking_gold
01,8,855,69.0,123.0,9,human_tracking_gold
01,8,861,163.0,151.0,9,human_tracking_gold
01,8,865,119.0,194.0,9,human_tracking_gold
01,8,872,106.0,235.0,9,human_tracking_gold
01,8,874,124.0,235.0,9,human_tracking_gold
01,8,878,128.0,256.0,9,human_tracking_gold
01,8,879,90.0,57.0,9,human_tracking_gold
01,8,880,681.0,147.0,9,human_tracking_gold
01,8,881,210.0,100.0,9,human_tracking_gold
01,8,896,278.0,117.0,9,human_tracking_gold
01,8,901,258.0,109.0,9,human_tracking_gold
01,8,905,272.0,150.0,9,human_tracking_gold
01,8,909,609.0,423.0,9,human_tracking_gold
01,8,919,587.0,450.0,9,human_tracking_gold
01,8,923,553.0,450.0,9,human_tracking_gold
01,8,926,634.0,488.0,9,human_tracking_gold
01,8,927,649.0,497.0,9,human_tracking_gold
01,8,934,681.0,461.0,9,human_tracking_gold
01,8,935,150.0,334.0,9,human_tracking_gold
01,8,944,166.0,292.0,9,human_tracking_gold
01,8,954,201.0,313.0,9,human_tracking_gold
01,8,960,211.0,378.0,9,human_tracking_gold
01,8,966,230.0,363.0,9,human_tracking_gold
01,8,976,152.0,413.0,9,human_tracking_gold
01,8,977,167.0,417.0,9,human_tracking_gold
01,8,981,48.0,436.0,9,human_tracking_gold
01,8,985,153.0,480.0,9,human_tracking_gold
01,8,987,148.0,499.0,9,human_tracking_gold
01,8,990,207.0,519.0,9,human_tracking_gold
01,8,991,296.0,324.0,9,human_tracking_gold
01,8,999,342.0,370.0,9,human_tracking_gold
01,8,1005,341.0,312.0,9,human_tracking_gold
01,8,1006,609.0,290.0,9,human_tracking_gold
01,8,1015,604.0,227.0,9,human_tracking_gold
01,8,1024,563.0,259.0,9,human_tracking_gold
01,8,1028,284.0,546.0,1,human_tracking_gold
01,8,1029,386.0,466.0,9,human_tracking_gold
01,8,1035,360.0,419.0,9,human_tracking_gold
01,8,1041,516.0,506.0,9,human_tracking_gold
01,8,1045,518.0,479.0,9,human_tracking_gold
01,8,1048,471.0,538.0,9,human_tracking_gold
01,8,1055,458.0,548.0,9,human_tracking_gold
01,8,1056,604.0,530.0,9,human_tracking_gold
01,8,1067,673.0,391.0,9,human_tracking_gold
01,8,1074,437.0,327.5,12,human_tracking_gold
01,8,1077,468.0,390.0,9,human_tracking_gold
01,8,1087,548.0,284.0,9,human_tracking_gold
01,8,1088,537.0,276.0,9,human_tracking_gold
01,8,1092,390.0,99.0,9,human_tracking_gold
01,8,1099,386.0,121.5,12,human_tracking_gold
01,8,1114,464.0,108.0,9,human_tracking_gold
01,8,1116,436.5,106.0,12,human_tracking_gold
01,8,1117,444.0,96.0,9,human_tracking_gold
01,8,1125,475.0,96.0,9,human_tracking_gold
01,8,1133,523.0,157.0,9,human_tracking_gold
01,8,1136,528.0,184.0,9,human_tracking_gold
01,8,1140,583.0,102.0,9,human_tracking_gold
01,8,1160,530.0,225.0,9,human_tracking_gold
01,8,1164,501.0,244.0,9,human_tracking_gold
01,8,1168,502.0,261.0,9,human_tracking_gold
01,8,1172,583.0,282.0,9,human_tracking_gold
01,8,1179,591.0,274.0,9,human_tracking_gold
01,8,1180,424.0,270.0,9,human_tracking_gold
01,8,1187,578.0,214.0,9,human_tracking_gold
01,8,1200,423.0,39.0,9,human_tracking_gold
01,8,1203,460.0,59.0,9,human_tracking_gold
01,8,1211,475.0,76.0,9,human_tracking_gold
01,8,1223,475.5,29.0,12,human_tracking_gold
01,8,1229,653.0,341.0,1,human_tracking_gold
01,8,1233,669.0,303.0,9,human_tracking_gold
01,8,1239,572.0,117.0,9,human_tracking_gold
01,8,1249,342.0,51.0,9,human_tracking_gold
01,8,1250,339.0,28.0,9,human_tracking_gold
01,8,1268,115.5,34.0,2,human_tracking_gold
01,8,1292,23.0,274.0,1,human_tracking_gold
01,9,845,85.0,109.0,9,human_tracking_gold
01,9,855,69.0,123.0,9,human_tracking_gold
01,9,861,163.0,151.0,9,human_tracking_gold
01,9,865,119.0,194.0,9,human_tracking_gold
01,9,872,106.0,235.0,9,human_tracking_gold
01,9,874,124.0,235.0,9,human_tracking_gold
01,9,878,126.0,258.0,9,human_tracking_gold
01,9,879,90.0,57.0,9,human_tracking_gold
01,9,880,681.0,147.0,9,human_tracking_gold
01,9,881,210.0,100.0,9,human_tracking_gold
01,9,896,278.0,117.0,9,human_tracking_gold
01,9,901,258.0,109.0,9,human_tracking_gold
01,9,905,272.0,150.0,9,human_tracking_gold
01,9,909,609.0,423.0,9,human_tracking_gold
01,9,919,587.0,450.0,9,human_tracking_gold
01,9,923,553.0,450.0,9,human_tracking_gold
01,9,926,634.0,488.0,9,human_tracking_gold
01,9,927,649.0,497.0,9,human_tracking_gold
01,9,934,681.0,461.0,9,human_tracking_gold
01,9,935,150.0,334.0,9,human_tracking_gold
01,9,944,166.0,292.0,9,human_tracking_gold
01,9,954,201.0,313.0,9,human_tracking_gold
01,9,960,211.0,378.0,9,human_tracking_gold
01,9,966,229.0,362.0,9,human_tracking_gold
01,9,976,152.0,412.0,9,human_tracking_gold
01,9,977,167.0,416.0,9,human_tracking_gold
01,9,981,48.0,436.0,9,human_tracking_gold
01,9,985,153.0,480.0,9,human_tracking_gold
01,9,987,148.0,499.0,9,human_tracking_gold
01,9,990,207.0,519.0,9,human_tracking_gold
01,9,991,296.0,324.0,9,human_tracking_gold
01,9,999,342.0,370.0,9,human_tracking_gold
01,9,1005,341.0,312.0,9,human_tracking_gold
01,9,1006,609.0,290.0,9,human_tracking_gold
01,9,1015,604.0,227.0,9,human_tracking_gold
01,9,1024,563.0,259.0,9,human_tracking_gold
01,9,1028,284.0,546.0,1,human_tracking_gold
01,9,1029,387.0,467.0,9,human_tracking_gold
01,9,1035,360.0,419.0,9,human_tracking_gold
01,9,1041,514.0,509.0,9,human_tracking_gold
01,9,1045,518.0,479.0,9,human_tracking_gold
01,9,1048,471.0,538.0,9,human_tracking_gold
01,9,1055,457.5,549.0,12,human_tracking_gold
01,9,1056,604.0,529.0,9,human_tracking_gold
01,9,1067,673.0,391.0,9,human_tracking_gold
01,9,1074,437.0,328.0,9,human_tracking_gold
01,9,1077,468.0,390.0,9,human_tracking_gold
01,9,1087,548.0,284.0,9,human_tracking_gold
01,9,1088,537.0,276.0,9,human_tracking_gold
01,9,1092,390.0,99.0,9,human_tracking_gold
01,9,1099,386.0,122.0,9,human_tracking_gold
01,9,1114,465.0,109.0,9,human_tracking_gold
01,9,1116,436.0,106.0,9,human_tracking_gold
01,9,1117,444.5,98.5,14,human_tracking_gold
01,9,1125,475.0,96.0,9,human_tracking_gold
01,9,1133,526.0,158.0,9,human_tracking_gold
01,9,1136,528.0,184.0,9,human_tracking_gold
01,9,1140,582.0,102.0,9,human_tracking_gold
01,9,1160,530.0,224.0,9,human_tracking_gold
01,9,1164,501.5,244.0,12,human_tracking_gold
01,9,1168,502.0,261.0,9,human_tracking_gold
01,9,1172,583.0,282.0,9,human_tracking_gold
01,9,1179,591.0,274.0,9,human_tracking_gold
01,9,1180,424.0,270.0,9,human_tracking_gold
01,9,1187,578.0,214.0,9,human_tracking_gold
01,9,1200,423.0,39.0,9,human_tracking_gold
01,9,1203,460.0,59.0,9,human_tracking_gold
01,9,1211,474.0,76.0,9,human_tracking_gold
01,9,1223,476.0,28.5,12,human_tracking_gold
01,9,1229,653.0,341.0,1,human_tracking_gold
01,9,1233,669.0,303.0,9,human_tracking_gold
01,9,1239,572.0,117.0,9,human_tracking_gold
01,9,1249,342.0,51.0,9,human_tracking_gold
01,9,1250,339.0,28.0,9,human_tracking_gold
01,9,1268,115.0,34.0,1,human_tracking_gold
01,9,1292,23.0,274.0,1,human_tracking_gold
01,10,845,85.0,109.0,9,human_tracking_gold
01,10,855,70.0,123.0,9,human_tracking_gold
01,10,861,166.0,151.0,9,human_tracking_gold
01,10,865,119.0,194.0,9,human_tracking_gold
01,10,872,106.0,235.0,9,human_tracking_gold
01,10,874,127.0,234.0,9,human_tracking_gold
01,10,878,126.0,258.0,9,human_tracking_gold
01,10,879,90.0,57.0,9,human_tracking_gold
01,10,880,681.0,146.0,9,human_tracking_gold
01,10,881,210.0,100.0,9,human_tracking_gold
01,10,896,279.0,116.0,9,human_tracking_gold
01,10,901,258.0,110.0,9,human_tracking_gold
01,10,905,272.0,150.0,9,human_tracking_gold
01,10,909,609.0,423.0,9,human_tracking_gold
01,10,919,587.0,450.0,9,human_tracking_gold
01,10,923,552.0,451.0,9,human_tracking_gold
01,10,926,634.0,486.0,9,human_tracking_gold
01,10,927,649.0,497.0,9,human_tracking_gold
01,10,934,681.0,461.0,9,human_tracking_gold
01,10,935,150.0,334.0,9,human_tracking_gold
01,10,944,166.0,292.0,9,human_tracking_gold
01,10,954,201.0,313.0,9,human_tracking_gold
01,10,960,212.0,379.0,9,human_tracking_gold
01,10,966,229.0,362.0,9,human_tracking_gold
01,10,976,152.0,412.0,9,human_tracking_gold
01,10,977,167.0,416.0,9,human_tracking_gold
01,10,981,48.0,436.0,9,human_tracking_gold
01,10,985,153.0,480.0,9,human_tracking_gold
01,10,987,148.0,499.0,9,human_tracking_gold
01,10,990,207.0,519.0,9,human_tracking_gold
01,10,991,298.0,323.0,9,human_tracking_gold
01,10,999,342.0,370.0,9,human_tracking_gold
01,10,1005,341.0,312.0,9,human_tracking_gold
01,10,1006,609.0,290.0,9,human_tracking_gold
01,10,1015,604.0,227.0,9,human_tracking_gold
01,10,1024,563.0,259.0,9,human_tracking_gold
01,10,1028,284.0,546.0,1,human_tracking_gold
01,10,1029,387.0,467.0,9,human_tracking_gold
01,10,1035,360.0,419.0,9,human_tracking_gold
01,10,1041,514.0,514.0,9,human_tracking_gold
01,10,1045,518.0,479.0,9,human_tracking_gold
01,10,1048,471.0,538.0,9,human_tracking_gold
01,10,1055,457.0,549.0,1,human_tracking_gold
01,10,1056,604.0,529.0,9,human_tracking_gold
01,10,1067,674.0,394.0,9,human_tracking_gold
01,10,1074,437.0,328.0,9,human_tracking_gold
01,10,1077,467.0,392.0,9,human_tracking_gold
01,10,1087,548.0,283.5,12,human_tracking_gold
01,10,1088,537.0,276.0,9,human_tracking_gold
01,10,1092,390.0,98.0,9,human_tracking_gold
01,10,1099,385.0,121.0,9,human_tracking_gold
01,10,1114,465.0,109.0,9,human_tracking_gold
01,10,1116,435.0,107.0,9,human_tracking_gold
01,10,1117,443.5,98.0,12,human_tracking_gold
01,10,1125,476.0,95.0,9,human_tracking_gold
01,10,1133,525.0,158.0,9,human_tracking_gold
01,10,1136,528.0,184.0,9,human_tracking_gold
01,10,1140,582.0,102.0,9,human_tracking_gold
01,10,1160,530.0,224.0,9,human_tracking_gold
01,10,1164,502.0,244.0,9,human_tracking_gold
01,10,1168,502.0,261.0,9,human_tracking_gold
01,10,1172,583.0,282.0,9,human_tracking_gold
01,10,1179,590.0,276.0,9,human_tracking_gold
01,10,1180,424.0,270.0,9,human_tracking_gold
01,10,1187,577.0,214.0,9,human_tracking_gold
01,10,1200,423.0,39.0,9,human_tracking_gold
01,10,1203,460.0,59.0,9,human_tracking_gold
01,10,1211,474.0,76.0,9,human_tracking_gold
01,10,1223,477.0,28.0,9,human_tracking_gold
01,10,1229,653.0,340.0,1,human_tracking_gold
01,10,1233,669.0,303.0,9,human_tracking_gold
01,10,1239,572.0,117.0,9,human_tracking_gold
01,10,1249,342.0,51.0,9,human_tracking_gold
01,10,1250,338.0,28.0,9,human_tracking_gold
01,10,1268,115.0,34.5,2,human_tracking_gold
01,10,1292,25.0,273.0,1,human_tracking_gold
01,11,845,85.0,109.0,9,human_tracking_gold
01,11,855,70.0,123.0,9,human_tracking_gold
01,11,861,166.0,151.0,9,human_tracking_gold
01,11,865,119.5,194.0,12,human_tracking_gold
01,11,872,106.0,235.0,9,human_tracking_gold
01,11,874,127.0,234.0,9,human_tracking_gold
01,11,878,126.0,258.0,9,human_tracking_gold
01,11,879,90.0,57.0,9,human_tracking_gold
01,11,880,681.0,146.0,9,human_tracking_gold
01,11,881,210.0,100.5,12,human_tracking_gold
01,11,896,283.0,117.0,9,human_tracking_gold
01,11,901,259.0,110.0,9,human_tracking_gold
01,11,905,272.0,150.0,9,human_tracking_gold
01,11,909,609.0,423.0,9,human_tracking_gold
01,11,919,587.0,450.0,9,human_tracking_gold
01,11,923,552.0,451.0,9,human_tracking_gold
01,11,926,634.0,486.0,9,human_tracking_gold
01,11,927,649.0,497.0,9,human_tracking_gold
01,11,934,681.0,461.0,9,human_tracking_gold
01,11,935,152.0,336.0,9,human_tracking_gold
01,11,944,166.0,292.0,9,human_tracking_gold
01,11,954,201.0,313.0,9,human_tracking_gold
01,11,960,212.0,379.0,9,human_tracking_gold
01,11,966,229.0,362.0,9,human_tracking_gold
01,11,976,151.0,412.0,9,human_tracking_gold
01,11,977,168.0,416.0,9,human_tracking_gold
01,11,981,48.0,436.0,9,human_tracking_gold
01,11,985,153.0,480.0,9,human_tracking_gold
01,11,987,148.0,499.0,9,human_tracking_gold
01,11,990,207.0,519.0,9,human_tracking_gold
01,11,991,298.0,323.0,9,human_tracking_gold
01,11,999,342.0,370.0,9,human_tracking_gold
01,11,1005,341.0,312.0,9,human_tracking_gold
01,11,1006,609.5,290.0,12,human_tracking_gold
01,11,1015,604.0,227.5,12,human_tracking_gold
01,11,1024,563.0,259.0,9,human_tracking_gold
01,11,1028,284.0,546.0,1,human_tracking_gold
01,11,1029,388.0,470.0,9,human_tracking_gold
01,11,1035,360.0,419.0,9,human_tracking_gold
01,11,1041,515.0,513.0,9,human_tracking_gold
01,11,1045,518.0,479.0,9,human_tracking_gold
01,11,1048,471.0,538.0,9,human_tracking_gold
01,11,1055,458.0,549.0,1,human_tracking_gold
01,11,1056,604.0,529.0,9,human_tracking_gold
01,11,1067,674.0,394.0,9,human_tracking_gold
01,11,1074,437.5,326.5,14,human_tracking_gold
01,11,1077,467.0,392.0,9,human_tracking_gold
01,11,1087,547.0,283.0,9,human_tracking_gold
01,11,1088,537.0,276.0,9,human_tracking_gold
01,11,1092,390.5,97.5,14,human_tracking_gold
01,11,1099,386.0,121.0,9,human_tracking_gold
01,11,1114,465.0,110.0,9,human_tracking_gold
01,11,1116,435.0,107.0,9,human_tracking_gold
01,11,1117,445.0,98.0,9,human_tracking_gold
01,11,1125,476.0,95.0,9,human_tracking_gold
01,11,1133,525.0,158.0,9,human_tracking_gold
01,11,1136,528.0,184.0,9,human_tracking_gold
01,11,1140,582.0,102.0,9,human_tracking_gold
01,11,1160,530.0,224.0,9,human_tracking_gold
01,11,1164,502.0,244.0,9,human_tracking_gold
01,11,1168,502.0,261.0,9,human_tracking_gold
01,11,1172,583.0,282.0,9,human_tracking_gold
01,11,1179,590.0,276.0,9,human_tracking_gold
01,11,1180,424.0,270.0,9,human_tracking_gold
01,11,1187,577.0,214.0,9,human_tracking_gold
01,11,1200,423.0,39.5,12,human_tracking_gold
01,11,1203,460.0,59.0,9,human_tracking_gold
01,11,1211,473.0,76.0,9,human_tracking_gold
01,11,1223,478.0,28.0,9,human_tracking_gold
01,11,1229,653.0,340.0,1,human_tracking_gold
01,11,1233,669.0,303.0,9,human_tracking_gold
01,11,1239,572.0,117.0,9,human_tracking_gold
01,11,1249,342.0,51.0,9,human_tracking_gold
01,11,1250,337.0,28.0,9,human_tracking_gold
01,11,1268,115.0,35.5,2,human_tracking_gold
01,11,1292,25.0,272.0,1,human_tracking_gold
01,12,845,85.0,108.0,9,human_tracking_gold
01,12,855,70.0,123.0,9,human_tracking_gold
01,12,861,166.0,151.0,9,human_tracking_gold
01,12,865,120.0,194.0,9,human_tracking_gold
01,12,872,105.0,235.0,9,human_tracking_gold
01,12,874,127.0,234.0,9,human_tracking_gold
01,12,878,126.0,258.0,9,human_tracking_gold
01,12,879,90.0,57.0,9,human_tracking_gold
01,12,880,682.0,145.0,9,human_tracking_gold
01,12,881,210.0,102.0,9,human_tracking_gold
01,12,896,282.0,118.0,9,human_tracking_gold
01,12,901,259.0,110.0,9,human_tracking_gold
01,12,905,272.0,150.0,9,human_tracking_gold
01,12,909,609.0,423.0,9,human_tracking_gold
01,12,919,587.0,450.0,9,human_tracking_gold
01,12,923,552.0,451.5,12,human_tracking_gold
01,12,926,634.0,486.0,9,human_tracking_gold
01,12,927,650.0,498.0,9,human_tracking_gold
01,12,934,681.0,461.0,9,human_tracking_gold
01,12,935,152.0,336.0,1,human_tracking_gold
01,12,944,166.0,292.0,9,human_tracking_gold
01,12,954,202.5,313.5,14,human_tracking_gold
01,12,960,212.0,379.0,9,human_tracking_gold
01,12,966,229.0,363.0,9,human_tracking_gold
01,12,976,151.0,412.0,9,human_tracking_gold
01,12,977,168.0,416.0,9,human_tracking_gold
01,12,981,48.0,436.0,9,human_tracking_gold
01,12,985,153.0,480.0,9,human_tracking_gold
01,12,987,148.0,498.0,9,human_tracking_gold
01,12,990,207.0,519.0,9,human_tracking_gold
01,12,991,298.0,323.0,9,human_tracking_gold
01,12,999,342.0,370.0,9,human_tracking_gold
01,12,1005,341.0,312.0,9,human_tracking_gold
01,12,1006,610.5,290.0,12,human_tracking_gold
01,12,1015,605.0,228.0,9,human_tracking_gold
01,12,1024,563.0,259.0,9,human_tracking_gold
01,12,1028,284.0,546.0,1,human_tracking_gold
01,12,1029,388.0,470.0,9,human_tracking_gold
01,12,1035,360.0,419.0,9,human_tracking_gold
01,12,1041,515.0,513.0,9,human_tracking_gold
01,12,1045,520.0,479.0,9,human_tracking_gold
01,12,1048,471.0,539.0,9,human_tracking_gold
01,12,1055,458.0,549.0,1,human_tracking_gold
01,12,1056,604.0,530.0,9,human_tracking_gold
01,12,1067,674.0,394.0,9,human_tracking_gold
01,12,1074,438.0,326.0,9,human_tracking_gold
01,12,1077,467.0,390.0,9,human_tracking_gold
01,12,1087,547.0,285.0,9,human_tracking_gold
01,12,1088,537.0,276.0,9,human_tracking_gold
01,12,1092,391.0,97.0,9,human_tracking_gold
01,12,1099,386.0,121.0,9,human_tracking_gold
01,12,1114,465.0,110.0,9,human_tracking_gold
01,12,1116,435.0,107.0,9,human_tracking_gold
01,12,1117,444.0,98.0,9,human_tracking_gold
01,12,1125,476.0,95.0,9,human_tracking_gold
01,12,1133,525.0,158.0,9,human_tracking_gold
01,12,1136,528.0,184.0,9,human_tracking_gold
01,12,1140,582.0,102.0,9,human_tracking_gold
01,12,1160,530.0,224.0,9,human_tracking_gold
01,12,1164,502.0,244.0,9,human_tracking_gold
01,12,1168,502.0,261.0,9,human_tracking_gold
01,12,1172,583.0,283.0,9,human_tracking_gold
01,12,1179,592.0,277.0,9,human_tracking_gold
01,12,1180,424.0,270.0,9,human_tracking_gold
01,12,1187,577.0,214.0,9,human_tracking_gold
01,12,1200,424.0,41.0,9,human_tracking_gold
01,12,1203,460.0,59.0,9,human_tracking_gold
01,12,1211,473.0,76.0,9,human_tracking_gold
01,12,1223,479.0,27.0,9,human_tracking_gold
01,12,1229,653.0,339.0,1,human_tracking_gold
01,12,1233,669.0,303.0,9,human_tracking_gold
01,12,1239,572.0,117.0,9,human_tracking_gold
01,12,1249,341.6,50.4,15,human_tracking_gold
01,12,1250,337.0,28.0,9,human_tracking_gold
01,12,1268,115.5,36.5,2,human_tracking_gold
01,12,1292,25.0,272.0,1,human_tracking_gold
01,13,845,83.0,108.0,9,human_tracking_gold
01,13,855,70.0,123.0,9,human_tracking_gold
01,13,861,164.0,151.0,9,human_tracking_gold
01,13,865,120.0,194.0,9,human_tracking_gold
01,13,872,105.0,236.0,9,human_tracking_gold
01,13,874,127.0,234.0,9,human_tracking_gold
01,13,878,126.0,258.0,9,human_tracking_gold
01,13,879,90.0,57.0,9,human_tracking_gold
01,13,880,683.0,146.0,9,human_tracking_gold
01,13,881,210.0,102.0,9,human_tracking_gold
01,13,896,281.0,120.0,9,human_tracking_gold
01,13,901,263.0,111.0,9,human_tracking_gold
01,13,905,272.0,150.0,9,human_tracking_gold
01,13,909,609.0,423.0,9,human_tracking_gold
01,13,919,587.0,450.0,9,human_tracking_gold
01,13,923,553.0,452.0,9,human_tracking_gold
01,13,926,634.0,486.0,9,human_tracking_gold
01,13,927,650.0,498.0,9,human_tracking_gold
01,13,934,681.0,461.0,9,human_tracking_gold
01,13,935,152.0,336.0,1,human_tracking_gold
01,13,944,166.0,292.0,9,human_tracking_gold
01,13,954,203.0,314.0,9,human_tracking_gold
01,13,960,212.0,381.0,9,human_tracking_gold
01,13,966,229.0,363.0,9,human_tracking_gold
01,13,976,151.0,412.0,9,human_tracking_gold
01,13,977,168.5,416.5,14,human_tracking_gold
01,13,981,47.0,436.0,9,human_tracking_gold
01,13,985,153.0,480.0,9,human_tracking_gold
01,13,987,148.0,498.0,9,human_tracking_gold
01,13,990,207.0,519.0,9,human_tracking_gold
01,13,991,298.0,323.0,9,human_tracking_gold
01,13,999,342.0,370.0,9,human_tracking_gold
01,13,1005,341.0,312.0,9,human_tracking_gold
01,13,1006,611.0,290.0,9,human_tracking_gold
01,13,1015,605.0,228.0,9,human_tracking_gold
01,13,1024,563.0,259.0,9,human_tracking_gold
01,13,1028,284.0,546.0,1,human_tracking_gold
01,13,1029,388.0,470.0,9,human_tracking_gold
01,13,1035,361.0,424.0,9,human_tracking_gold
01,13,1041,515.0,513.0,9,human_tracking_gold
01,13,1045,520.0,479.0,9,human_tracking_gold
01,13,1048,471.0,539.0,9,human_tracking_gold
01,13,1055,459.0,549.0,1,human_tracking_gold
01,13,1056,605.0,530.0,9,human_tracking_gold
01,13,1067,674.0,396.0,9,human_tracking_gold
01,13,1074,437.0,326.0,9,human_tracking_gold
01,13,1077,467.0,390.0,9,human_tracking_gold
